,.Sex,.Age,.Educ,.Race,.CD,.freq,cfreq.pct,cpercent.pct
582,0,5,3,2,11,2986,533442,0.005597609
583,0,2,1,3,11,16082,533442,0.030147607
584,0,2,2,3,11,12791,533442,0.023978239
585,0,2,3,3,11,4373,533442,0.008197705
586,0,3,1,3,11,17052,533442,0.031965987
587,0,3,2,3,11,10285,533442,0.019280447
588,0,3,3,3,11,3990,533442,0.007479726
589,0,4,1,3,11,34810,533442,0.065255454
590,0,4,2,3,11,16328,533442,0.030608763
591,0,4,3,3,11,5759,533442,0.010795925
592,0,5,1,3,11,20559,533442,0.038540272
593,0,5,2,3,11,6530,533442,0.012241256
594,0,5,3,3,11,2739,533442,0.005134579
595,1,1,1,1,12,19281,590858,0.032632206
596,1,1,2,1,12,9476,590858,0.016037694
597,1,1,3,1,12,805,590858,0.001362425
598,1,2,1,2,12,15980,590858,0.027045415
599,1,2,2,2,12,11555,590858,0.019556306
600,1,2,3,2,12,4145,590858,0.007015222
601,1,3,1,2,12,13850,590858,0.023440488
602,1,3,2,2,12,11350,590858,0.019209353
603,1,3,3,2,12,6013,590858,0.010176726
604,1,4,1,2,12,31366,590858,0.053085513
605,1,4,2,2,12,28230,590858,0.047777977
606,1,4,3,2,12,13662,590858,0.023122307
607,1,5,1,2,12,26717,590858,0.045217294
608,1,5,2,2,12,27654,590858,0.046803124
609,1,5,3,2,12,18463,590858,0.031247779
610,1,2,1,3,12,5905,590858,0.009993941
611,1,2,2,3,12,2832,590858,0.00479303
612,1,2,3,3,12,792,590858,0.001340424
613,1,3,1,3,12,5119,590858,0.008663672
614,1,3,2,3,12,2782,590858,0.004708407
615,1,3,3,3,12,1148,590858,0.001942937
616,1,4,1,3,12,11591,590858,0.019617235
617,1,4,2,3,12,6918,590858,0.011708397
618,1,4,3,3,12,2609,590858,0.004415613
619,1,5,1,3,12,9873,590858,0.016709599
620,1,5,2,3,12,6777,590858,0.011469761
621,1,5,3,3,12,3526,590858,0.005967593
622,0,1,1,1,12,11299,590858,0.019123038
623,0,1,2,1,12,10507,590858,0.017782614
624,0,1,3,1,12,1060,590858,0.001794001
625,0,2,1,2,12,9978,590858,0.016887306
626,0,2,2,2,12,12619,590858,0.021357077
627,0,2,3,2,12,6087,590858,0.010301968
628,0,3,1,2,12,10574,590858,0.017896009
629,0,3,2,2,12,12536,590858,0.021216604
630,0,3,3,2,12,6690,590858,0.011322517
631,0,4,1,2,12,30181,590858,0.051079955
632,0,4,2,2,12,34018,590858,0.057573901
633,0,4,3,2,12,17123,590858,0.02897989
634,0,5,1,2,12,35280,590858,0.059709778
635,0,5,2,2,12,29429,590858,0.049807229
636,0,5,3,2,12,12975,590858,0.021959591
637,0,2,1,3,12,3292,590858,0.005571559
638,0,2,2,3,12,2366,590858,0.004004346
639,0,2,3,3,12,1007,590858,0.001704301
640,0,3,1,3,12,3489,590858,0.005904972
641,0,3,2,3,12,2351,590858,0.003978959
642,0,3,3,3,12,1106,590858,0.001871854
643,0,4,1,3,12,9958,590858,0.016853457
644,0,4,2,3,12,6379,590858,0.010796164
645,0,4,3,3,12,2832,590858,0.00479303
646,0,5,1,3,12,11640,590858,0.019700165
647,0,5,2,3,12,5518,590858,0.009338961
648,0,5,3,3,12,2145,590858,0.003630314
649,1,1,1,1,13,14406,562509,0.025610257
650,1,1,2,1,13,13320,562509,0.023679621
651,1,1,3,1,13,1502,562509,0.002670179
652,1,2,1,2,13,8475,562509,0.015066426
653,1,2,2,2,13,13922,562509,0.024749826
654,1,2,3,2,13,12208,562509,0.021702764
655,1,3,1,2,13,8441,562509,0.015005982
656,1,3,2,2,13,13425,562509,0.023866285
657,1,3,3,2,13,16884,562509,0.03001552
658,1,4,1,2,13,15821,562509,0.028125772
659,1,4,2,2,13,25201,562509,0.044801061
660,1,4,3,2,13,26647,562509,0.047371686
661,1,5,1,2,13,12103,562509,0.0215161
662,1,5,2,2,13,13239,562509,0.023535623
663,1,5,3,2,13,15690,562509,0.027892887
664,1,2,1,3,13,4512,562509,0.008021205
665,1,2,2,3,13,3943,562509,0.007009666
666,1,2,3,3,13,3104,562509,0.005518134
667,1,3,1,3,13,4494,562509,0.007989206
668,1,3,2,3,13,3802,562509,0.006759003
669,1,3,3,3,13,4293,562509,0.007631878
670,1,4,1,3,13,8422,562509,0.014972205
671,1,4,2,3,13,7137,562509,0.012687797
672,1,4,3,3,13,6776,562509,0.012046029
673,1,5,1,3,13,6444,562509,0.011455817
674,1,5,2,3,13,3749,562509,0.006664782
675,1,5,3,3,13,3990,562509,0.00709322
676,0,1,1,1,13,11780,562509,0.020941887
677,0,1,2,1,13,14087,562509,0.025043155
678,0,1,3,1,13,2794,562509,0.004967032
679,0,2,1,2,13,6905,562509,0.012275359
680,0,2,2,2,13,14818,562509,0.02634269
681,0,2,3,2,13,13930,562509,0.024764048
682,0,3,1,2,13,7452,562509,0.013247788
683,0,3,2,2,13,14846,562509,0.026392467
684,0,3,3,2,13,18158,562509,0.032280372
685,0,4,1,2,13,18497,562509,0.032883029
686,0,4,2,2,13,30256,562509,0.053787584
687,0,4,3,2,13,23307,562509,0.041434004
688,0,5,1,2,13,20649,562509,0.036708746
689,0,5,2,2,13,17720,562509,0.031501718
690,0,5,3,2,13,10922,562509,0.019416578
691,0,2,1,3,13,3258,562509,0.005791907
692,0,2,2,3,13,3778,562509,0.006716337
693,0,2,3,3,13,4074,562509,0.007242551
694,0,3,1,3,13,3516,562509,0.006250567
695,0,3,2,3,13,3785,562509,0.006728781
696,0,3,3,3,13,5311,562509,0.009441627
697,0,4,1,3,13,8728,562509,0.015516196
698,0,4,2,3,13,7714,562509,0.013713558
699,0,4,3,3,13,6817,562509,0.012118917
700,0,5,1,3,13,9744,562509,0.01732239
701,0,5,2,3,13,4518,562509,0.008031871
702,0,5,3,3,13,3195,562509,0.005679909
703,1,1,1,1,14,14911,596859,0.02498245
704,1,1,2,1,14,12436,596859,0.020835742
705,1,1,3,1,14,3305,596859,0.005537321
706,1,2,1,2,14,9058,596859,0.015176114
707,1,2,2,2,14,13375,596859,0.022408978
708,1,2,3,2,14,16589,596859,0.027793834
709,1,3,1,2,14,8792,596859,0.014730447
710,1,3,2,2,14,10410,596859,0.017441305
711,1,3,3,2,14,17418,596859,0.029182772
712,1,4,1,2,14,16815,596859,0.028172483
713,1,4,2,2,14,23850,596859,0.039959186
714,1,4,3,2,14,39384,596859,0.065985434
715,1,5,1,2,14,8781,596859,0.014712017
716,1,5,2,2,14,12253,596859,0.020529137
717,1,5,3,2,14,24603,596859,0.041220791
718,1,2,1,3,14,5041,596859,0.008445881
719,1,2,2,3,14,3378,596859,0.005659628
720,1,2,3,3,14,3220,596859,0.005394909
721,1,3,1,3,14,4892,596859,0.008196241
722,1,3,2,3,14,2629,596859,0.004404725
723,1,3,3,3,14,3382,596859,0.00566633
724,1,4,1,3,14,9357,596859,0.015677069
725,1,4,2,3,14,6023,596859,0.010091161
726,1,4,3,3,14,7646,596859,0.012810396
727,1,5,1,3,14,4886,596859,0.008186188
728,1,5,2,3,14,3094,596859,0.005183804
729,1,5,3,3,14,4777,596859,0.008003565
730,0,1,1,1,14,10174,596859,0.017045902
731,0,1,2,1,14,13510,596859,0.022635162
732,0,1,3,1,14,4309,596859,0.007219461
733,0,2,1,2,14,6840,596859,0.011459993
734,0,2,2,2,14,13207,596859,0.022127504
735,0,2,3,2,14,17822,596859,0.029859649
736,0,3,1,2,14,7317,596859,0.012259177
737,0,3,2,2,14,11635,596859,0.019493716
738,0,3,3,2,14,18761,596859,0.031432884
739,0,4,1,2,14,17792,596859,0.029809385
740,0,4,2,2,14,29861,596859,0.050030242
741,0,4,3,2,14,38290,596859,0.064152505
742,0,5,1,2,14,16446,596859,0.027554246
743,0,5,2,2,14,18392,596859,0.030814648
744,0,5,3,2,14,18071,596859,0.030276833
745,0,2,1,3,14,3568,596859,0.005977961
746,0,2,2,3,14,3291,596859,0.005513865
747,0,2,3,3,14,3963,596859,0.006639759
748,0,3,1,3,14,3817,596859,0.006395145
749,0,3,2,3,14,2900,596859,0.004858769
750,0,3,3,3,14,4172,596859,0.006989926
751,0,4,1,3,14,9281,596859,0.015549736
752,0,4,2,3,14,7441,596859,0.012466931
753,0,4,3,3,14,8514,596859,0.014264676
754,0,5,1,3,14,8579,596859,0.014373579
755,0,5,2,3,14,4583,596859,0.00767853
756,0,5,3,3,14,4018,596859,0.006731908
757,1,1,1,1,15,31682,527664,0.060041996
758,1,1,2,1,15,12733,527664,0.024130886
759,1,1,3,1,15,1723,527664,0.003265336
760,1,2,1,2,15,7347,527664,0.013923633
761,1,2,2,2,15,6081,527664,0.011524379
762,1,2,3,2,15,4664,527664,0.008838958
763,1,3,1,2,15,6781,527664,0.012850981
764,1,3,2,2,15,4153,527664,0.007870539
765,1,3,3,2,15,3699,527664,0.007010143
766,1,4,1,2,15,9310,527664,0.017643804
767,1,4,2,2,15,7116,527664,0.013485855
768,1,4,3,2,15,5829,527664,0.011046803
769,1,5,1,2,15,2785,527664,0.00527798
770,1,5,2,2,15,2176,527664,0.004123836
771,1,5,3,2,15,2093,527664,0.003966539
772,1,2,1,3,15,29901,527664,0.056666742
773,1,2,2,3,15,10789,527664,0.020446724
774,1,2,3,3,15,3936,527664,0.007459292
775,1,3,1,3,15,27597,527664,0.052300327
776,1,3,2,3,15,7369,527664,0.013965326
777,1,3,3,3,15,3121,527664,0.005914749
778,1,4,1,3,15,37886,527664,0.071799478
779,1,4,2,3,15,12628,527664,0.023931896
780,1,4,3,3,15,4919,527664,0.00932222
781,1,5,1,3,15,11334,527664,0.021479578
782,1,5,2,3,15,3860,527664,0.007315261
783,1,5,3,3,15,1766,527664,0.003346827
784,0,1,1,1,15,24988,527664,0.047355893
785,0,1,2,1,15,16883,527664,0.03199574
786,0,1,3,1,15,2215,527664,0.004197747
787,0,2,1,2,15,4978,527664,0.009434034
788,0,2,2,2,15,6394,527664,0.01211756
789,0,2,3,2,15,4981,527664,0.009439719
790,0,3,1,2,15,5202,527664,0.009858546
791,0,3,2,2,15,4473,527664,0.008476985
792,0,3,3,2,15,3620,527664,0.006860426
793,0,4,1,2,15,7176,527664,0.013599563
794,0,4,2,2,15,7156,527664,0.01356166
795,0,4,3,2,15,4875,527664,0.009238834
796,0,5,1,2,15,3015,527664,0.005713863
797,0,5,2,2,15,2480,527664,0.004699961
798,0,5,3,2,15,1715,527664,0.003250174
799,0,2,1,3,15,26709,527664,0.050617438
800,0,2,2,3,15,12101,527664,0.022933154
801,0,2,3,3,15,5292,527664,0.010029109
802,0,3,1,3,15,27909,527664,0.052891613
803,0,3,2,3,15,8463,527664,0.016038615
804,0,3,3,3,15,3846,527664,0.007288729
805,0,4,1,3,15,38499,527664,0.072961203
806,0,4,2,3,15,13541,527664,0.025662164
807,0,4,3,3,15,5180,527664,0.009816853
808,0,5,1,3,15,16179,527664,0.030661557
809,0,5,2,3,15,4693,527664,0.008893917
810,0,5,3,3,15,1823,527664,0.00345485
811,1,1,1,1,16,14630,578768,0.025277832
812,1,1,2,1,16,12289,578768,0.021233033
813,1,1,3,1,16,1373,578768,0.00237228
814,1,2,1,2,16,10090,578768,0.017433583
815,1,2,2,2,16,13244,578768,0.02288309
816,1,2,3,2,16,7576,578768,0.013089874
817,1,3,1,2,16,9439,578768,0.01630878
818,1,3,2,2,16,14098,578768,0.024358638
819,1,3,3,2,16,11074,578768,0.019133746
820,1,4,1,2,16,19467,578768,0.033635239
821,1,4,2,2,16,25313,578768,0.043736005
822,1,4,3,2,16,20720,578768,0.035800182
823,1,5,1,2,16,14415,578768,0.024906353
824,1,5,2,2,16,17957,578768,0.031026249
825,1,5,3,2,16,19159,578768,0.033103074
826,1,2,1,3,16,5046,578768,0.008718519
827,1,2,2,3,16,4004,578768,0.006918143
828,1,2,3,3,16,1718,578768,0.002968374
829,1,3,1,3,16,4721,578768,0.008156982
830,1,3,2,3,16,4263,578768,0.007365646
831,1,3,3,3,16,2511,578768,0.004338526
832,1,4,1,3,16,9736,578768,0.016821939
833,1,4,2,3,16,7654,578768,0.013224643
834,1,4,3,3,16,4699,578768,0.00811897
835,1,5,1,3,16,7210,578768,0.012457496
836,1,5,2,3,16,5430,578768,0.009381998
837,1,5,3,3,16,4345,578768,0.007507326
838,0,1,1,1,16,12142,578768,0.020979045
839,0,1,2,1,16,13704,578768,0.023677881
840,0,1,3,1,16,2962,578768,0.005117767
841,0,2,1,2,16,8846,578768,0.01528419
842,0,2,2,2,16,14875,578768,0.025701145
843,0,2,3,2,16,11175,578768,0.019308255
844,0,3,1,2,16,8476,578768,0.014644901
845,0,3,2,2,16,15664,578768,0.027064385
846,0,3,3,2,16,13431,578768,0.02320619
847,0,4,1,2,16,22362,578768,0.038637243
848,0,4,2,2,16,31458,578768,0.054353385
849,0,4,3,2,16,21990,578768,0.037994499
850,0,5,1,2,16,26435,578768,0.045674605
851,0,5,2,2,16,23159,578768,0.040014306
852,0,5,3,2,16,14521,578768,0.0250895
853,0,2,1,3,16,3807,578768,0.006577765
854,0,2,2,3,16,3839,578768,0.006633055
855,0,2,3,3,16,2734,578768,0.004723827
856,0,3,1,3,16,3649,578768,0.006304772
857,0,3,2,3,16,4042,578768,0.0069838
858,0,3,3,3,16,3286,578768,0.005677577
859,0,4,1,3,16,9626,578768,0.01663188
860,0,4,2,3,16,8118,578768,0.014026346
861,0,4,3,3,16,5379,578768,0.009293879
862,0,5,1,3,16,11379,578768,0.019660728
863,0,5,2,3,16,5976,578768,0.010325381
864,0,5,3,3,16,3552,578768,0.006137174
865,1,1,1,1,17,19433,592374,0.032805289
866,1,1,2,1,17,26411,592374,0.044585009
867,1,1,3,1,17,5973,592374,0.010083157
868,1,2,1,2,17,10365,592374,0.017497392
869,1,2,2,2,17,15984,592374,0.026982953
870,1,2,3,2,17,17658,592374,0.029808871
871,1,3,1,2,17,7675,592374,0.012956342
872,1,3,2,2,17,9828,592374,0.01659087
873,1,3,3,2,17,14441,592374,0.02437818
874,1,4,1,2,17,12165,592374,0.020536013
875,1,4,2,2,17,17984,592374,0.030359199
876,1,4,3,2,17,24056,592374,0.04060948
877,1,5,1,2,17,4640,592374,0.007832889
878,1,5,2,2,17,6516,592374,0.010999808
879,1,5,3,2,17,11284,592374,0.019048777
880,1,2,1,3,17,12735,592374,0.021498243
881,1,2,2,3,17,8871,592374,0.014975337
882,1,2,3,3,17,6061,592374,0.010231712
883,1,3,1,3,17,9430,592374,0.015918997
884,1,3,2,3,17,5454,592374,0.009207021
885,1,3,3,3,17,4957,592374,0.008368024
886,1,4,1,3,17,14947,592374,0.02523237
887,1,4,2,3,17,9981,592374,0.016849153
888,1,4,3,3,17,8257,592374,0.013938829
889,1,5,1,3,17,5701,592374,0.009623988
890,1,5,2,3,17,3616,592374,0.006104252
891,1,5,3,3,17,3873,592374,0.006538099
892,0,1,1,1,17,15407,592374,0.026008907
893,0,1,2,1,17,24709,592374,0.041711824
894,0,1,3,1,17,7013,592374,0.011838805
895,0,2,1,2,17,7498,592374,0.012657544
896,0,2,2,2,17,13140,592374,0.022181932
897,0,2,3,2,17,19898,592374,0.033590266
898,0,3,1,2,17,6668,592374,0.011256402
899,0,3,2,2,17,9401,592374,0.015870042
900,0,3,3,2,17,13734,592374,0.023184677
901,0,4,1,2,17,11885,592374,0.020063338
902,0,4,2,2,17,20171,592374,0.034051123
903,0,4,3,2,17,24413,592374,0.04121214
904,0,5,1,2,17,8691,592374,0.014671474
905,0,5,2,2,17,9448,592374,0.015949383
906,0,5,3,2,17,9062,592374,0.015297768
907,0,2,1,3,17,8620,592374,0.014551618
908,0,2,2,3,17,7416,592374,0.012519118
909,0,2,3,3,17,6987,592374,0.011794913
910,0,3,1,3,17,7665,592374,0.012939461
911,0,3,2,3,17,5306,592374,0.008957179
912,0,3,3,3,17,4822,592374,0.008140128
913,0,4,1,3,17,13662,592374,0.023063132
914,0,4,2,3,17,11385,592374,0.019219277
915,0,4,3,3,17,8573,592374,0.014472276
916,0,5,1,3,17,9990,592374,0.016864346
917,0,5,2,3,17,5332,592374,0.00900107
918,0,5,3,3,17,3182,592374,0.005371606
919,1,1,1,1,18,20276,554784,0.036547557
920,1,1,2,1,18,11692,554784,0.021074869
921,1,1,3,1,18,1277,554784,0.002301797
922,1,2,1,2,18,19599,554784,0.035327263
923,1,2,2,2,18,11467,554784,0.020669306
924,1,2,3,2,18,5350,554784,0.009643393
925,1,3,1,2,18,19879,554784,0.035831963
926,1,3,2,2,18,9989,554784,0.018005206
927,1,3,3,2,18,5771,554784,0.010402247
928,1,4,1,2,18,43181,554784,0.077833896
929,1,4,2,2,18,19771,554784,0.035637293
930,1,4,3,2,18,10860,554784,0.019575186
931,1,5,1,2,18,26306,554784,0.047416652
932,1,5,2,2,18,10059,554784,0.018131381
933,1,5,3,2,18,7750,554784,0.013969401
934,1,2,1,3,18,5858,554784,0.010559064
935,1,2,2,3,18,2630,554784,0.004740584
936,1,2,3,3,18,736,554784,0.001326642
937,1,3,1,3,18,5942,554784,0.010710475
938,1,3,2,3,18,2291,554784,0.004129535
939,1,3,3,3,18,794,554784,0.001431188
940,1,4,1,3,18,12906,554784,0.023263108
941,1,4,2,3,18,4534,554784,0.00817255
942,1,4,3,3,18,1494,554784,0.00269294
943,1,5,1,3,18,7862,554784,0.014171281
944,1,5,2,3,18,2307,554784,0.004158375
945,1,5,3,3,18,1066,554784,0.001921469
946,0,1,1,1,18,13840,554784,0.024946646
947,0,1,2,1,18,14297,554784,0.02577039
948,0,1,3,1,18,1973,554784,0.003556339
949,0,2,1,2,18,13458,554784,0.02425809
950,0,2,2,2,18,13798,554784,0.024870941
951,0,2,3,2,18,7749,554784,0.013967598
952,0,3,1,2,18,13421,554784,0.024191397
953,0,3,2,2,18,13086,554784,0.023587558
954,0,3,3,2,18,8063,554784,0.014533584
955,0,4,1,2,18,38921,554784,0.070155232
956,0,4,2,2,18,24266,554784,0.043739545
957,0,4,3,2,18,13598,554784,0.02451044
958,0,5,1,2,18,37125,554784,0.066917936
959,0,5,2,2,18,11467,554784,0.020669306
960,0,5,3,2,18,6389,554784,0.011516194
961,0,2,1,3,18,3634,554784,0.006550297
962,0,2,2,3,18,3613,554784,0.006512444
963,0,2,3,3,18,1623,554784,0.002925463
964,0,3,1,3,18,3624,554784,0.006532272
965,0,3,2,3,18,3426,554784,0.006175376
966,0,3,3,3,18,1689,554784,0.003044428
967,0,4,1,3,18,10510,554784,0.01894431
968,0,4,2,3,18,6354,554784,0.011453106
969,0,4,3,3,18,2848,554784,0.005133529
970,0,5,1,3,18,10025,554784,0.018070096
971,0,5,2,3,18,3002,554784,0.005411115
972,0,5,3,3,18,1338,554784,0.002411749
973,1,1,1,1,19,17692,576544,0.030686296
974,1,1,2,1,19,17478,576544,0.030315119
975,1,1,3,1,19,2834,576544,0.004915496
976,1,2,1,2,19,14004,576544,0.02428956
977,1,2,2,2,19,12823,576544,0.022241147
978,1,2,3,2,19,11492,576544,0.019932564
979,1,3,1,2,19,13433,576544,0.023299176
980,1,3,2,2,19,9670,576544,0.016772354
981,1,3,3,2,19,11377,576544,0.019733099
982,1,4,1,2,19,28474,576544,0.049387384
983,1,4,2,2,19,18029,576544,0.031270814
984,1,4,3,2,19,19965,576544,0.034628753
985,1,5,1,2,19,14724,576544,0.02553838
986,1,5,2,2,19,8035,576544,0.013936491
987,1,5,3,2,19,11741,576544,0.020364447
988,1,2,1,3,19,6737,576544,0.011685145
989,1,2,2,3,19,4786,576544,0.008301188
990,1,2,3,3,19,2356,576544,0.004086418
991,1,3,1,3,19,6463,576544,0.011209899
992,1,3,2,3,19,3609,576544,0.006259713
993,1,3,3,3,19,2333,576544,0.004046526
994,1,4,1,3,19,13699,576544,0.023760546
995,1,4,2,3,19,6728,576544,0.011669534
996,1,4,3,3,19,4094,576544,0.007100932
997,1,5,1,3,19,7084,576544,0.012287007
998,1,5,2,3,19,2999,576544,0.005201685
999,1,5,3,3,19,2408,576544,0.004176611
1000,0,1,1,1,19,13780,576544,0.023901038
1001,0,1,2,1,19,19564,576544,0.03393323
1002,0,1,3,1,19,4659,576544,0.00808091
1003,0,2,1,2,19,11348,576544,0.0196828
1004,0,2,2,2,19,13646,576544,0.023668619
1005,0,2,3,2,19,13972,576544,0.024234057
1006,0,3,1,2,19,11614,576544,0.020144169
1007,0,3,2,2,19,10853,576544,0.018824235
1008,0,3,3,2,19,12713,576544,0.022050355
1009,0,4,1,2,19,27650,576544,0.047958178
1010,0,4,2,2,19,21453,576544,0.037209649
1011,0,4,3,2,19,21743,576544,0.037712646
1012,0,5,1,2,19,24685,576544,0.042815466
1013,0,5,2,2,19,10231,576544,0.017745393
1014,0,5,3,2,19,8733,576544,0.015147153
1015,0,2,1,3,19,4403,576544,0.007636885
1016,0,2,2,3,19,6407,576544,0.011112768
1017,0,2,3,3,19,4703,576544,0.008157227
1018,0,3,1,3,19,4506,576544,0.007815535
1019,0,3,2,3,19,5096,576544,0.008838874
1020,0,3,3,3,19,4279,576544,0.00742181
1021,0,4,1,3,19,10728,576544,0.018607426
1022,0,4,2,3,19,10072,576544,0.017469612
1023,0,4,3,3,19,7318,576544,0.012692873
1024,0,5,1,3,19,9577,576544,0.016611048
1025,0,5,2,3,19,4804,576544,0.008332408
1026,0,5,3,3,19,2940,576544,0.005099351
1027,1,1,1,1,20,19670,578824,0.033982696
1028,1,1,2,1,20,19192,578824,0.033156884
1029,1,1,3,1,20,3196,578824,0.00552154
1030,1,2,1,2,20,17669,578824,0.030525687
1031,1,2,2,2,20,13262,578824,0.022911973
1032,1,2,3,2,20,12556,578824,0.021692259
1033,1,3,1,2,20,16389,578824,0.028314306
1034,1,3,2,2,20,11216,578824,0.01937722
1035,1,3,3,2,20,12589,578824,0.021749271
1036,1,4,1,2,20,31053,578824,0.053648432
1037,1,4,2,2,20,21237,578824,0.036689909
1038,1,4,3,2,20,19326,578824,0.033388387
1039,1,5,1,2,20,15429,578824,0.026655771
1040,1,5,2,2,20,11239,578824,0.019416956
1041,1,5,3,2,20,10667,578824,0.018428745
1042,1,2,1,3,20,7152,578824,0.012356088
1043,1,2,2,3,20,1811,578824,0.003128758
1044,1,2,3,3,20,1861,578824,0.00321514
1045,1,3,1,3,20,6633,578824,0.011459442
1046,1,3,2,3,20,1531,578824,0.002645018
1047,1,3,3,3,20,1865,578824,0.00322205
1048,1,4,1,3,20,12569,578824,0.021714718
1049,1,4,2,3,20,2899,578824,0.005008431
1050,1,4,3,3,20,2864,578824,0.004947963
1051,1,5,1,3,20,6245,578824,0.010789117
1052,1,5,2,3,20,1535,578824,0.002651929
1053,1,5,3,3,20,1581,578824,0.0027314
1054,0,1,1,1,20,16019,578824,0.027675079
1055,0,1,2,1,20,20508,578824,0.035430459
1056,0,1,3,1,20,4384,578824,0.007573978
1057,0,2,1,2,20,15269,578824,0.026379348
1058,0,2,2,2,20,14798,578824,0.02556563
1059,0,2,3,2,20,13778,578824,0.023803436
1060,0,3,1,2,20,14962,578824,0.025848963
1061,0,3,2,2,20,12041,578824,0.020802524
1062,0,3,3,2,20,13136,578824,0.02269429
1063,0,4,1,2,20,31414,578824,0.05427211
1064,0,4,2,2,20,24449,578824,0.042239092
1065,0,4,3,2,20,19910,578824,0.03439733
1066,0,5,1,2,20,25298,578824,0.043705859
1067,0,5,2,2,20,13276,578824,0.02293616
1068,0,5,3,2,20,7875,578824,0.013605172
1069,0,2,1,3,20,5119,578824,0.008843794
1070,0,2,2,3,20,2395,578824,0.0041377
1071,0,2,3,3,20,2235,578824,0.003861277
1072,0,3,1,3,20,5016,578824,0.008665847
1073,0,3,2,3,20,1949,578824,0.003367172
1074,0,3,3,3,20,2130,578824,0.003679875
1075,0,4,1,3,20,10532,578824,0.018195514
1076,0,4,2,3,20,3958,578824,0.006838003
1077,0,4,3,3,20,3229,578824,0.005578552
1078,0,5,1,3,20,8482,578824,0.01465385
1079,0,5,2,3,20,2149,578824,0.0037127
1080,0,5,3,3,20,1277,578824,0.002206197
1081,1,1,1,1,21,18709,551086,0.033949329
1082,1,1,2,1,21,13460,551086,0.0244245
1083,1,1,3,1,21,1127,551086,0.002045053
1084,1,2,1,2,21,16582,551086,0.030089677
1085,1,2,2,2,21,10445,551086,0.018953485
1086,1,2,3,2,21,4282,551086,0.007770112
1087,1,3,1,2,21,17077,551086,0.030987904
1088,1,3,2,2,21,9564,551086,0.017354823
1089,1,3,3,2,21,4802,551086,0.008713703
1090,1,4,1,2,21,42096,551086,0.076387352
1091,1,4,2,2,21,19422,551086,0.035243138
1092,1,4,3,2,21,11231,551086,0.020379759
1093,1,5,1,2,21,24742,551086,0.044896804
1094,1,5,2,2,21,10795,551086,0.019588594
1095,1,5,3,2,21,8262,551086,0.014992215
1096,1,2,1,3,21,5705,551086,0.010352286
1097,1,2,2,3,21,2559,551086,0.004643558
1098,1,2,3,3,21,860,551086,0.001560555
1099,1,3,1,3,21,5876,551086,0.010662583
1100,1,3,2,3,21,2343,551086,0.004251605
1101,1,3,3,3,21,964,551086,0.001749273
1102,1,4,1,3,21,14483,551086,0.026280835
1103,1,4,2,3,21,4757,551086,0.008632047
1104,1,4,3,3,21,2255,551086,0.00409192
1105,1,5,1,3,21,8512,551086,0.015445865
1106,1,5,2,3,21,2644,551086,0.004797799
1107,1,5,3,3,21,1659,551086,0.003010419
1108,0,1,1,1,21,13551,551086,0.024589628
1109,0,1,2,1,21,16834,551086,0.030546956
1110,0,1,3,1,21,1635,551086,0.002966869
1111,0,2,1,2,21,12194,551086,0.022127218
1112,0,2,2,2,21,12178,551086,0.022098184
1113,0,2,3,2,21,6386,551086,0.011588028
1114,0,3,1,2,21,12822,551086,0.023266786
1115,0,3,2,2,21,12399,551086,0.022499211
1116,0,3,3,2,21,7249,551086,0.013154027
1117,0,4,1,2,21,36161,551086,0.065617708
1118,0,4,2,2,21,23758,551086,0.043111239
1119,0,4,3,2,21,14547,551086,0.026396969
1120,0,5,1,2,21,32484,551086,0.058945428
1121,0,5,2,2,21,12516,551086,0.022711519
1122,0,5,3,2,21,7339,551086,0.013317341
1123,0,2,1,3,21,4787,551086,0.008686485
1124,0,2,2,3,21,3723,551086,0.006755751
1125,0,2,3,3,21,1518,551086,0.002754561
1126,0,3,1,3,21,5034,551086,0.00913469
1127,0,3,2,3,21,3791,551086,0.006879144
